"date","uid","gender","age","incentive","amount"
2014-01-01,b307cd2f6a127ef02d4b77cd,NULL,42,Be Active,25
2014-02-01,b307cd2f6a127ef02d4b77cd,NULL,42,Be Active,75
2014-03-01,b307cd2f6a127ef02d4b77cd,NULL,42,Be Active,75
2014-04-01,b307cd2f6a127ef02d4b77cd,NULL,42,Be Active,25
2014-02-01,8020320badd901f2ebdccc97,NULL,43,Be Active,25
2014-09-01,8020320badd901f2ebdccc97,NULL,43,Be Active,25
2014-02-01,bfe5223e285a23798f8a2d8f,NULL,30,Be Active,25
2014-02-01,ef9f32279554e7a8223bb517,NULL,43,Be Active,25
2014-03-01,ef9f32279554e7a8223bb517,NULL,43,Be Active,25
2014-04-01,ef9f32279554e7a8223bb517,NULL,43,Be Active,25
2014-05-01,ef9f32279554e7a8223bb517,NULL,43,Be Active,50
2014-06-01,ef9f32279554e7a8223bb517,NULL,43,Be Active,25
2014-07-01,ef9f32279554e7a8223bb517,NULL,43,Be Active,25
2014-08-01,ef9f32279554e7a8223bb517,NULL,43,Be Active,25
2014-09-01,ef9f32279554e7a8223bb517,NULL,43,Be Active,25
2014-10-01,ef9f32279554e7a8223bb517,NULL,43,Be Active,50
2014-11-01,ef9f32279554e7a8223bb517,NULL,43,Be Active,25
2014-04-01,9a742cb3fcff7c7691894d5f,NULL,34,Be Active,25
2014-02-01,f0d43119e4fc608104cb720f,NULL,47,Be Active,75
2014-03-01,f0d43119e4fc608104cb720f,NULL,47,Be Active,75
2014-04-01,f0d43119e4fc608104cb720f,NULL,47,Be Active,50
2014-05-01,f0d43119e4fc608104cb720f,NULL,47,Be Active,50
2014-02-01,12baf6819ed33ea45cc46b6d,M,36,Be Active,25
2014-04-01,09ccb7797e6faa4cfcc78fc3,NULL,28,Be Active,25
2014-01-01,b6ecf6994dfc7da418f2f268,F,42,Be Active,25
2014-02-01,ba4a50aa27e163339264e95f,NULL,30,Be Active,25
2014-03-01,ba4a50aa27e163339264e95f,NULL,30,Be Active,25
2014-06-01,ba4a50aa27e163339264e95f,NULL,30,Be Active,25
2014-07-01,ba4a50aa27e163339264e95f,NULL,30,Be Active,25
2014-02-01,0ed0efd11ed643fce9fc1ad8,NULL,28,Be Active,25
2014-03-01,0ed0efd11ed643fce9fc1ad8,NULL,28,Be Active,25
2014-04-01,0ed0efd11ed643fce9fc1ad8,NULL,28,Be Active,25
2014-05-01,0ed0efd11ed643fce9fc1ad8,NULL,28,Be Active,50
2014-06-01,0ed0efd11ed643fce9fc1ad8,NULL,28,Be Active,25
2014-07-01,0ed0efd11ed643fce9fc1ad8,NULL,28,Be Active,25
2014-11-01,0ed0efd11ed643fce9fc1ad8,NULL,28,Be Active,25
2014-12-01,0ed0efd11ed643fce9fc1ad8,NULL,28,Be Active,25
2014-02-01,ee060fbaf02c1e4c3cae7730,NULL,38,Be Active,25
2014-05-01,ee060fbaf02c1e4c3cae7730,NULL,38,Be Active,25
2014-06-01,ee060fbaf02c1e4c3cae7730,NULL,38,Be Active,25
2014-07-01,ee060fbaf02c1e4c3cae7730,NULL,38,Be Active,75
2014-08-01,ee060fbaf02c1e4c3cae7730,NULL,38,Be Active,75
2014-09-01,ee060fbaf02c1e4c3cae7730,NULL,38,Be Active,75
2014-02-01,f622136906ca1dc0af6be130,NULL,31,Be Active,25
2014-05-01,f622136906ca1dc0af6be130,NULL,31,Be Active,75
2014-05-01,94ea528226ee4e6f9b342ca8,NULL,29,Be Active,25
2014-06-01,94ea528226ee4e6f9b342ca8,NULL,29,Be Active,25
2014-02-01,5adcb362a311b13cde933f4d,F,43,Be Active,25
2014-02-01,0c801c85e5312d2fec34686b,NULL,38,Be Active,25
2014-07-01,0c801c85e5312d2fec34686b,NULL,38,Be Active,25
2014-08-01,0c801c85e5312d2fec34686b,NULL,38,Be Active,25
2014-04-01,a9498612c1106d6971aa48cc,M,35,Be Active,25
2014-02-01,4c1bbcefdbb8634889cbc4b9,F,29,Be Active,25
2014-05-01,4c1bbcefdbb8634889cbc4b9,F,29,Be Active,50
2014-06-01,4c1bbcefdbb8634889cbc4b9,F,29,Be Active,50
2014-07-01,4c1bbcefdbb8634889cbc4b9,F,29,Be Active,50
2014-08-01,4c1bbcefdbb8634889cbc4b9,F,29,Be Active,25
2014-03-01,0d9adaff518a8d16c872a871,M,31,Be Active,25
2014-06-01,0d9adaff518a8d16c872a871,M,31,Be Active,25
2014-06-01,e8578db8aed4707402de7df0,F,36,Be Active,25
2014-07-01,e8578db8aed4707402de7df0,F,36,Be Active,25
2014-03-01,a466050bbb243c32dd78a909,NULL,30,Be Active,25
2014-04-01,a466050bbb243c32dd78a909,NULL,30,Be Active,25
2014-05-01,a466050bbb243c32dd78a909,NULL,30,Be Active,25
2014-06-01,a466050bbb243c32dd78a909,NULL,30,Be Active,25
2014-07-01,a466050bbb243c32dd78a909,NULL,30,Be Active,50
2014-08-01,a466050bbb243c32dd78a909,NULL,30,Be Active,25
2014-09-01,a466050bbb243c32dd78a909,NULL,30,Be Active,25
2014-02-01,6fbb6933574aac1701752b9f,NULL,28,Be Active,75
2014-03-01,6fbb6933574aac1701752b9f,NULL,28,Be Active,75
2014-04-01,6fbb6933574aac1701752b9f,NULL,28,Be Active,50
2014-02-01,ee92e408dc26b4a520f6eac6,F,26,Be Active,75
2014-03-01,ee92e408dc26b4a520f6eac6,F,26,Be Active,50
2014-04-01,ee92e408dc26b4a520f6eac6,F,26,Be Active,25
2014-05-01,ee92e408dc26b4a520f6eac6,F,26,Be Active,75
2014-06-01,ee92e408dc26b4a520f6eac6,F,26,Be Active,75
2014-07-01,ee92e408dc26b4a520f6eac6,F,26,Be Active,25
2014-08-01,ee92e408dc26b4a520f6eac6,F,26,Be Active,50
2014-09-01,ee92e408dc26b4a520f6eac6,F,26,Be Active,75
2014-02-01,cd907c2687b8b277b6e227b5,F,38,Be Active,25
2014-03-01,cd907c2687b8b277b6e227b5,F,38,Be Active,50
2014-04-01,cd907c2687b8b277b6e227b5,F,38,Be Active,25
2014-02-01,831c06a4094f2d183d540e1b,NULL,51,Be Active,25
2014-02-01,a6c3fb086ca6ef69a2aa3af8,F,36,Be Active,25
2014-04-01,a6c3fb086ca6ef69a2aa3af8,F,36,Be Active,25
2014-05-01,a6c3fb086ca6ef69a2aa3af8,F,36,Be Active,25
2014-06-01,a6c3fb086ca6ef69a2aa3af8,F,36,Be Active,25
2014-07-01,a6c3fb086ca6ef69a2aa3af8,F,36,Be Active,25
2014-02-01,23bc89ce38ab78ad8359374b,F,31,Be Active,50
2014-03-01,23bc89ce38ab78ad8359374b,F,31,Be Active,50
2014-05-01,23bc89ce38ab78ad8359374b,F,31,Be Active,75
2014-06-01,23bc89ce38ab78ad8359374b,F,31,Be Active,25
2014-03-01,5fe62407ba119e2ed6f90028,F,34,Be Active,25
2014-02-01,509e382114e109c94387f7aa,NULL,42,Be Active,25
2014-03-01,509e382114e109c94387f7aa,NULL,42,Be Active,25
2014-02-01,6fea62445b9d54f7270b25bd,F,31,Be Active,25
2014-02-01,87c713cfa44f2f9ad37df9bb,NULL,35,Be Active,25
2014-04-01,87c713cfa44f2f9ad37df9bb,NULL,35,Be Active,25
2014-05-01,87c713cfa44f2f9ad37df9bb,NULL,35,Be Active,50
2014-06-01,87c713cfa44f2f9ad37df9bb,NULL,35,Be Active,25
2014-08-01,87c713cfa44f2f9ad37df9bb,NULL,35,Be Active,25
2014-09-01,87c713cfa44f2f9ad37df9bb,NULL,35,Be Active,25
2014-02-01,50ec399da42dd0250b4da2db,M,34,Be Active,25
2014-05-01,50ec399da42dd0250b4da2db,M,34,Be Active,25
2014-07-01,50ec399da42dd0250b4da2db,M,34,Be Active,25
2014-02-01,10a03b6790dd584932c0a9c6,F,30,Be Active,25
2014-03-01,0c404a3754ca2a51b6eee149,NULL,31,Be Active,25
2014-02-01,9f7cb861b72ab8bfda8616ef,M,31,Be Active,25
2014-04-01,9f7cb861b72ab8bfda8616ef,M,31,Be Active,25
2014-05-01,9f7cb861b72ab8bfda8616ef,M,31,Be Active,25
2014-06-01,9f7cb861b72ab8bfda8616ef,M,31,Be Active,25
2014-07-01,9f7cb861b72ab8bfda8616ef,M,31,Be Active,25
2014-08-01,9f7cb861b72ab8bfda8616ef,M,31,Be Active,25
2014-09-01,9f7cb861b72ab8bfda8616ef,M,31,Be Active,25
2014-01-01,355a223967949e080959cdf4,F,44,Be Active,25
2014-05-01,355a223967949e080959cdf4,F,44,Be Active,25
2014-07-01,355a223967949e080959cdf4,F,44,Be Active,25
2014-08-01,355a223967949e080959cdf4,F,44,Be Active,25
2014-02-01,47c40ac061285d443a34ad8e,NULL,49,Be Active,25
2014-03-01,47c40ac061285d443a34ad8e,NULL,49,Be Active,50
2014-04-01,47c40ac061285d443a34ad8e,NULL,49,Be Active,50
2014-05-01,47c40ac061285d443a34ad8e,NULL,49,Be Active,50
2014-06-01,47c40ac061285d443a34ad8e,NULL,49,Be Active,50
2014-07-01,47c40ac061285d443a34ad8e,NULL,49,Be Active,75
2014-08-01,47c40ac061285d443a34ad8e,NULL,49,Be Active,75
2014-09-01,47c40ac061285d443a34ad8e,NULL,49,Be Active,75
2014-02-01,338a0eabe971f24b3c8b1bb5,NULL,26,Be Active,25
2014-02-01,a453d0414e997e33b595abc4,NULL,33,Be Active,25
2014-01-01,8185f8f0ff59a601b6cda643,F,51,Be Active,25
2014-02-01,8185f8f0ff59a601b6cda643,F,51,Be Active,25
2014-03-01,8185f8f0ff59a601b6cda643,F,51,Be Active,25
2014-04-01,8185f8f0ff59a601b6cda643,F,51,Be Active,25
2014-05-01,8185f8f0ff59a601b6cda643,F,51,Be Active,50
2014-06-01,8185f8f0ff59a601b6cda643,F,51,Be Active,50
2014-07-01,8185f8f0ff59a601b6cda643,F,51,Be Active,25
2014-02-01,ad8ff4e1377bffdd39e074ec,M,59,Be Active,25
2014-03-01,ad8ff4e1377bffdd39e074ec,M,59,Be Active,25
2014-02-01,f6aaa15f6b6822bf9ee2296d,NULL,29,Be Active,25
2014-03-01,57c420f0a952c40b30e03887,NULL,31,Be Active,25
2014-02-01,a04decc05b891c23b7a09351,F,33,Be Active,25
2014-03-01,a04decc05b891c23b7a09351,F,33,Be Active,25
2014-05-01,a04decc05b891c23b7a09351,F,33,Be Active,25
2014-10-01,a04decc05b891c23b7a09351,F,33,Be Active,25
2014-11-01,a04decc05b891c23b7a09351,F,33,Be Active,50
2014-02-01,44c507d540ba9e824bc3487f,NULL,34,Be Active,25
2014-02-01,cea076206c60e4c3dc21067e,F,35,Be Active,75
2014-03-01,cea076206c60e4c3dc21067e,F,35,Be Active,75
2014-06-01,cea076206c60e4c3dc21067e,F,35,Be Active,50
2014-12-01,cea076206c60e4c3dc21067e,F,35,Be Active,75
2014-02-01,e933c66d29af638d68e61633,F,41,Be Active,75
2014-04-01,e933c66d29af638d68e61633,F,41,Be Active,25
2014-05-01,e933c66d29af638d68e61633,F,41,Be Active,25
2014-02-01,3f768a68e1e29de0debfbdf9,NULL,33,Be Active,25
2014-04-01,3f768a68e1e29de0debfbdf9,NULL,33,Be Active,25
2014-07-01,3f768a68e1e29de0debfbdf9,NULL,33,Be Active,25
2014-02-01,1ec8dfeadef8e804038679dd,F,38,Be Active,25
2014-02-01,282f012ee5f4a790aab3ff06,M,29,Be Active,25
2014-08-01,282f012ee5f4a790aab3ff06,M,29,Be Active,25
2014-04-01,d3e1a5abc6b9fc8930b28084,NULL,35,Be Active,25
2014-02-01,74d6e99c4dafd9884c047a66,NULL,33,Be Active,25
2014-02-01,2d266414a218cbe050dc8fb3,M,38,Be Active,25
2014-07-01,2d266414a218cbe050dc8fb3,M,38,Be Active,25
2014-02-01,81afdaea4dd94c8f62bd3378,F,30,Be Active,25
2014-02-01,32bd6941d476b76b8f77bf73,F,43,Be Active,25
2014-09-01,32bd6941d476b76b8f77bf73,F,43,Be Active,50
2014-10-01,32bd6941d476b76b8f77bf73,F,43,Be Active,50
2014-11-01,32bd6941d476b76b8f77bf73,F,43,Be Active,25
2014-04-01,aee417fd44b23de38b32efe8,F,32,Be Active,25
2014-06-01,aee417fd44b23de38b32efe8,F,32,Be Active,25
2014-02-01,dc47eb8fc42b9052043ba250,NULL,41,Be Active,25
2014-03-01,dc47eb8fc42b9052043ba250,NULL,41,Be Active,25
2014-04-01,dc47eb8fc42b9052043ba250,NULL,41,Be Active,25
2014-05-01,dc47eb8fc42b9052043ba250,NULL,41,Be Active,50
2014-06-01,dc47eb8fc42b9052043ba250,NULL,41,Be Active,25
2014-07-01,dc47eb8fc42b9052043ba250,NULL,41,Be Active,25
2014-08-01,dc47eb8fc42b9052043ba250,NULL,41,Be Active,25
2014-02-01,e019859acf93db7c37004841,NULL,32,Be Active,25
2014-05-01,e019859acf93db7c37004841,NULL,32,Be Active,25
2014-06-01,e019859acf93db7c37004841,NULL,32,Be Active,25
2014-07-01,e019859acf93db7c37004841,NULL,32,Be Active,25
2014-03-01,278ca93a85c380b1c1fda86d,NULL,31,Be Active,25
2014-04-01,278ca93a85c380b1c1fda86d,NULL,31,Be Active,25
2014-05-01,278ca93a85c380b1c1fda86d,NULL,31,Be Active,25
2014-06-01,278ca93a85c380b1c1fda86d,NULL,31,Be Active,25
2014-07-01,278ca93a85c380b1c1fda86d,NULL,31,Be Active,25
2014-08-01,278ca93a85c380b1c1fda86d,NULL,31,Be Active,25
2014-09-01,278ca93a85c380b1c1fda86d,NULL,31,Be Active,25
2014-10-01,278ca93a85c380b1c1fda86d,NULL,31,Be Active,25
2014-02-01,f10491b3119f9a474cb43db8,NULL,29,Be Active,25
2014-04-01,f10491b3119f9a474cb43db8,NULL,29,Be Active,25
2014-06-01,f10491b3119f9a474cb43db8,NULL,29,Be Active,25
2014-07-01,f10491b3119f9a474cb43db8,NULL,29,Be Active,25
2014-08-01,f10491b3119f9a474cb43db8,NULL,29,Be Active,25
2014-10-01,f10491b3119f9a474cb43db8,NULL,29,Be Active,25
2014-02-01,7f133ee81d926e590d78a770,NULL,33,Be Active,25
2014-02-01,7dfbf61400ea161266230bfc,NULL,28,Be Active,25
2014-03-01,7dfbf61400ea161266230bfc,NULL,28,Be Active,25
2014-04-01,7dfbf61400ea161266230bfc,NULL,28,Be Active,25
2014-05-01,7dfbf61400ea161266230bfc,NULL,28,Be Active,50
2014-01-01,98161e3e9d5745e9807c0181,M,45,Be Active,25
2014-02-01,98161e3e9d5745e9807c0181,M,45,Be Active,25
2014-03-01,98161e3e9d5745e9807c0181,M,45,Be Active,25
2014-04-01,98161e3e9d5745e9807c0181,M,45,Be Active,25
2014-06-01,98161e3e9d5745e9807c0181,M,45,Be Active,25
2014-07-01,98161e3e9d5745e9807c0181,M,45,Be Active,25
2014-08-01,98161e3e9d5745e9807c0181,M,45,Be Active,25
2014-09-01,98161e3e9d5745e9807c0181,M,45,Be Active,25
2014-10-01,98161e3e9d5745e9807c0181,M,45,Be Active,25
2014-11-01,98161e3e9d5745e9807c0181,M,45,Be Active,25
2014-02-01,8f9928040054066983cc00d0,F,34,Be Active,25
2014-02-01,bcb32be3670fc850339f5dcb,NULL,25,Be Active,25
2014-03-01,bcb32be3670fc850339f5dcb,NULL,25,Be Active,25
2014-04-01,bcb32be3670fc850339f5dcb,NULL,25,Be Active,25
2014-06-01,bcb32be3670fc850339f5dcb,NULL,25,Be Active,25
2014-07-01,bcb32be3670fc850339f5dcb,NULL,25,Be Active,25
2014-08-01,bcb32be3670fc850339f5dcb,NULL,25,Be Active,25
2014-09-01,bcb32be3670fc850339f5dcb,NULL,25,Be Active,25
2014-02-01,4900c76171ea2d9c383db1d6,NULL,29,Be Active,25
2014-03-01,4900c76171ea2d9c383db1d6,NULL,29,Be Active,25
2014-04-01,4900c76171ea2d9c383db1d6,NULL,29,Be Active,25
2014-05-01,4900c76171ea2d9c383db1d6,NULL,29,Be Active,50
2014-06-01,4900c76171ea2d9c383db1d6,NULL,29,Be Active,50
2014-07-01,4900c76171ea2d9c383db1d6,NULL,29,Be Active,25
2014-01-01,1c43316d3801c2ca29634996,F,32,Be Active,25
2014-02-01,1c43316d3801c2ca29634996,F,32,Be Active,75
2014-02-01,f0faf57d93e9674fc833e25c,NULL,30,Be Active,25
2014-08-01,f0faf57d93e9674fc833e25c,NULL,30,Be Active,25
2014-02-01,e92f8fe78edc7db0afeef5ce,F,39,Be Active,25
2014-02-01,a4e42a32a6b3d3641e01dc42,NULL,38,Be Active,25
2014-03-01,b5581f7d0d3e48f1ae716467,NULL,39,Be Active,25
2014-02-01,eef4a80e3347b4dac9945c51,NULL,32,Be Active,50
2014-03-01,eef4a80e3347b4dac9945c51,NULL,32,Be Active,75
2014-04-01,eef4a80e3347b4dac9945c51,NULL,32,Be Active,75
2014-05-01,eef4a80e3347b4dac9945c51,NULL,32,Be Active,50
2014-06-01,eef4a80e3347b4dac9945c51,NULL,32,Be Active,25
2014-07-01,eef4a80e3347b4dac9945c51,NULL,32,Be Active,50
2014-08-01,eef4a80e3347b4dac9945c51,NULL,32,Be Active,75
2014-09-01,eef4a80e3347b4dac9945c51,NULL,32,Be Active,50
2014-02-01,abf536902e52472402bcf3e9,NULL,40,Be Active,50
2014-03-01,abf536902e52472402bcf3e9,NULL,40,Be Active,25
2014-04-01,abf536902e52472402bcf3e9,NULL,40,Be Active,50
2014-05-01,abf536902e52472402bcf3e9,NULL,40,Be Active,75
2014-06-01,abf536902e52472402bcf3e9,NULL,40,Be Active,75
2014-07-01,abf536902e52472402bcf3e9,NULL,40,Be Active,75
2014-08-01,abf536902e52472402bcf3e9,NULL,40,Be Active,75
2014-09-01,abf536902e52472402bcf3e9,NULL,40,Be Active,25
2014-02-01,237f9454ca96bd0d1631dc6b,F,34,Be Active,25
2014-03-01,237f9454ca96bd0d1631dc6b,F,34,Be Active,25
2014-04-01,237f9454ca96bd0d1631dc6b,F,34,Be Active,25
2014-02-01,6e6ab2f9985104f65559dad6,NULL,32,Be Active,50
2014-03-01,6e6ab2f9985104f65559dad6,NULL,32,Be Active,75
2014-04-01,6e6ab2f9985104f65559dad6,NULL,32,Be Active,50
2014-05-01,6e6ab2f9985104f65559dad6,NULL,32,Be Active,25
2014-01-01,65e9274fdcc845e399192108,NULL,35,Be Active,25
2014-02-01,a3ae1872cce1e7507fb7bd24,NULL,32,Be Active,50
2014-03-01,a3ae1872cce1e7507fb7bd24,NULL,32,Be Active,25
2014-04-01,a3ae1872cce1e7507fb7bd24,NULL,32,Be Active,25
2014-01-01,8d366e136baeb17839d974c5,NULL,44,Be Active,25
2014-02-01,8d366e136baeb17839d974c5,NULL,44,Be Active,75
2014-03-01,8d366e136baeb17839d974c5,NULL,44,Be Active,50
2014-04-01,8d366e136baeb17839d974c5,NULL,44,Be Active,50
2014-02-01,fb0a3779e119201f3eab6ac1,NULL,26,Be Active,25
2014-03-01,fb0a3779e119201f3eab6ac1,NULL,26,Be Active,50
2014-04-01,fb0a3779e119201f3eab6ac1,NULL,26,Be Active,25
2014-05-01,fb0a3779e119201f3eab6ac1,NULL,26,Be Active,50
2014-06-01,fb0a3779e119201f3eab6ac1,NULL,26,Be Active,50
2014-06-01,e730cf645aabf605e75093d7,NULL,26,Be Active,25
2014-05-01,79a936e0872af1c1eb964f8c,NULL,28,Be Active,25
2014-07-01,79a936e0872af1c1eb964f8c,NULL,28,Be Active,50
2014-08-01,79a936e0872af1c1eb964f8c,NULL,28,Be Active,25
2014-09-01,79a936e0872af1c1eb964f8c,NULL,28,Be Active,25
2014-02-01,5bc9497f624591e048349a81,NULL,32,Be Active,25
2014-06-01,5bc9497f624591e048349a81,NULL,32,Be Active,25
2014-07-01,5bc9497f624591e048349a81,NULL,32,Be Active,25
2014-02-01,378bc5a25ebdd8af01e6f8cc,NULL,29,Be Active,25
2014-02-01,f6c00c2d6f50cc8dbd3ce595,NULL,28,Be Active,25
2014-03-01,0e771cf60f580d40998ee5a8,NULL,31,Be Active,25
2014-02-01,d6bfac3258c0b25acecf1e1f,M,44,Be Active,25
2014-03-01,d6bfac3258c0b25acecf1e1f,M,44,Be Active,25
2014-09-01,d6bfac3258c0b25acecf1e1f,M,44,Be Active,25
2014-02-01,05f9ce5c0078f069ce72d098,M,37,Be Active,25
2014-04-01,05f9ce5c0078f069ce72d098,M,37,Be Active,25
2014-05-01,05f9ce5c0078f069ce72d098,M,37,Be Active,25
2014-06-01,05f9ce5c0078f069ce72d098,M,37,Be Active,25
2014-07-01,05f9ce5c0078f069ce72d098,M,37,Be Active,25
2014-02-01,2d0088730a8a7974eb5e1286,NULL,41,Be Active,25
2014-03-01,2d0088730a8a7974eb5e1286,NULL,41,Be Active,25
2014-02-01,189b218c844c36e6554ffa7a,NULL,26,Be Active,25
2014-07-01,c1a4a62efebcad3c46d3c484,NULL,40,Be Active,25
2014-02-01,bfb8ce8b30122bc98e412fe8,NULL,42,Be Active,25
2014-03-01,bfb8ce8b30122bc98e412fe8,NULL,42,Be Active,25
2014-04-01,bfb8ce8b30122bc98e412fe8,NULL,42,Be Active,50
2014-05-01,bfb8ce8b30122bc98e412fe8,NULL,42,Be Active,25
2014-06-01,bfb8ce8b30122bc98e412fe8,NULL,42,Be Active,25
2014-08-01,bfb8ce8b30122bc98e412fe8,NULL,42,Be Active,50
2014-09-01,bfb8ce8b30122bc98e412fe8,NULL,42,Be Active,50
2014-10-01,bfb8ce8b30122bc98e412fe8,NULL,42,Be Active,25
2014-05-01,75115a3e1f0a4c5212903e78,F,41,Be Active,25
2014-02-01,480a4d5d39df2758608e7a2c,F,34,Be Active,25
2014-07-01,480a4d5d39df2758608e7a2c,F,34,Be Active,25
2014-02-01,27cb150034f2783990f0b0bd,NULL,28,Be Active,25
2014-03-01,27cb150034f2783990f0b0bd,NULL,28,Be Active,25
2014-04-01,27cb150034f2783990f0b0bd,NULL,28,Be Active,25
2014-05-01,27cb150034f2783990f0b0bd,NULL,28,Be Active,50
2014-06-01,27cb150034f2783990f0b0bd,NULL,28,Be Active,50
2014-07-01,27cb150034f2783990f0b0bd,NULL,28,Be Active,25
2014-02-01,40c8f1277a7b201e804f44f7,F,29,Be Active,25
2014-05-01,40c8f1277a7b201e804f44f7,F,29,Be Active,25
2014-06-01,40c8f1277a7b201e804f44f7,F,29,Be Active,25
2014-08-01,40c8f1277a7b201e804f44f7,F,29,Be Active,25
2014-02-01,a52d0cf4bb9ecab29b3e8603,NULL,34,Be Active,25
2014-02-01,660109eec600a9d935537a9b,M,35,Be Active,25
2014-03-01,660109eec600a9d935537a9b,M,35,Be Active,25
2014-04-01,660109eec600a9d935537a9b,M,35,Be Active,25
2014-01-01,e4da6ccd345a2ac775771641,F,55,Be Active,25
2014-02-01,e4da6ccd345a2ac775771641,F,55,Be Active,50
2014-03-01,e4da6ccd345a2ac775771641,F,55,Be Active,50
2014-04-01,e4da6ccd345a2ac775771641,F,55,Be Active,75
2014-05-01,e4da6ccd345a2ac775771641,F,55,Be Active,75
2014-06-01,e4da6ccd345a2ac775771641,F,55,Be Active,50
2014-07-01,e4da6ccd345a2ac775771641,F,55,Be Active,75
2014-08-01,e4da6ccd345a2ac775771641,F,55,Be Active,25
2014-02-01,f0e9e13157fbbdcf06ff5973,M,43,Be Active,50
2014-03-01,f0e9e13157fbbdcf06ff5973,M,43,Be Active,50
2014-04-01,f0e9e13157fbbdcf06ff5973,M,43,Be Active,50
2014-05-01,f0e9e13157fbbdcf06ff5973,M,43,Be Active,75
2014-06-01,f0e9e13157fbbdcf06ff5973,M,43,Be Active,50
2014-02-01,c9ec9d6772568b4fd7f7e467,NULL,43,Be Active,25
2014-03-01,c9ec9d6772568b4fd7f7e467,NULL,43,Be Active,25
2014-04-01,c9ec9d6772568b4fd7f7e467,NULL,43,Be Active,25
2014-05-01,c9ec9d6772568b4fd7f7e467,NULL,43,Be Active,25
2014-06-01,c9ec9d6772568b4fd7f7e467,NULL,43,Be Active,25
2014-07-01,c9ec9d6772568b4fd7f7e467,NULL,43,Be Active,25
2014-08-01,c9ec9d6772568b4fd7f7e467,NULL,43,Be Active,25
2014-09-01,c9ec9d6772568b4fd7f7e467,NULL,43,Be Active,25
2014-02-01,d3870b544765c3f4ed91cb2a,NULL,30,Be Active,75
2014-03-01,d3870b544765c3f4ed91cb2a,NULL,30,Be Active,75
2014-05-01,d3870b544765c3f4ed91cb2a,NULL,30,Be Active,50
2014-02-01,65f033a3a4eff67f117f66fe,NULL,33,Be Active,50
2014-03-01,65f033a3a4eff67f117f66fe,NULL,33,Be Active,75
2014-04-01,65f033a3a4eff67f117f66fe,NULL,33,Be Active,50
2014-05-01,65f033a3a4eff67f117f66fe,NULL,33,Be Active,25
2014-02-01,0980cb17f73c71680ed70a2a,NULL,43,Be Active,50
2014-02-01,d846b65306b517ecdc009591,NULL,31,Be Active,25
2014-02-01,61670d0b70b42495da7716f4,NULL,32,Be Active,50
2014-03-01,61670d0b70b42495da7716f4,NULL,32,Be Active,50
2014-04-01,61670d0b70b42495da7716f4,NULL,32,Be Active,50
2014-05-01,61670d0b70b42495da7716f4,NULL,32,Be Active,25
2014-02-01,059befa0165c3a20d09f1af6,F,28,Be Active,25
2014-03-01,059befa0165c3a20d09f1af6,F,28,Be Active,25
2014-04-01,059befa0165c3a20d09f1af6,F,28,Be Active,25
2014-05-01,059befa0165c3a20d09f1af6,F,28,Be Active,25
2014-06-01,059befa0165c3a20d09f1af6,F,28,Be Active,25
2014-08-01,059befa0165c3a20d09f1af6,F,28,Be Active,25
2014-09-01,059befa0165c3a20d09f1af6,F,28,Be Active,50
2014-02-01,5a7f8fb0086c15b428126505,NULL,28,Be Active,25
2014-05-01,5a7f8fb0086c15b428126505,NULL,28,Be Active,50
2014-06-01,5a7f8fb0086c15b428126505,NULL,28,Be Active,75
2014-07-01,5a7f8fb0086c15b428126505,NULL,28,Be Active,50
2014-08-01,5a7f8fb0086c15b428126505,NULL,28,Be Active,25
2014-09-01,5a7f8fb0086c15b428126505,NULL,28,Be Active,50
2014-02-01,bfee2f1fabebc0c4af21fe7c,F,32,Be Active,25
2014-03-01,bfee2f1fabebc0c4af21fe7c,F,32,Be Active,25
2014-04-01,bfee2f1fabebc0c4af21fe7c,F,32,Be Active,25
2014-02-01,7448a7698b3abca183826f0b,F,33,Be Active,25
2014-02-01,cfc9a83a0541296583113cdc,NULL,34,Be Active,75
2014-03-01,cfc9a83a0541296583113cdc,NULL,34,Be Active,75
2014-04-01,cfc9a83a0541296583113cdc,NULL,34,Be Active,25
2014-05-01,cfc9a83a0541296583113cdc,NULL,34,Be Active,50
2014-02-01,2049b083bf2a136b3fd9cd51,F,34,Be Active,25
2014-01-01,311ba255fd16f73390fc0881,NULL,29,Be Active,50
2014-02-01,311ba255fd16f73390fc0881,NULL,29,Be Active,50
2014-03-01,311ba255fd16f73390fc0881,NULL,29,Be Active,25
2014-04-01,311ba255fd16f73390fc0881,NULL,29,Be Active,25
2014-05-01,311ba255fd16f73390fc0881,NULL,29,Be Active,25
2014-06-01,311ba255fd16f73390fc0881,NULL,29,Be Active,25
2014-02-01,8d132169861ad2dc3cc16c76,NULL,30,Be Active,25
2014-02-01,02632e232157115ff4cac810,NULL,38,Be Active,25
2014-02-01,592857273bfbc83a8eea28f6,NULL,27,Be Active,25
2014-07-01,592857273bfbc83a8eea28f6,NULL,27,Be Active,25
2014-02-01,be1bf7d2eef4846be8760279,NULL,33,Be Active,50
2014-03-01,be1bf7d2eef4846be8760279,NULL,33,Be Active,50
2014-02-01,7693a08a196cdc13d8a9865b,NULL,27,Be Active,25
2014-05-01,7693a08a196cdc13d8a9865b,NULL,27,Be Active,25
2014-02-01,94705b3ae1c44ac2772d67dd,F,34,Be Active,75
2014-03-01,94705b3ae1c44ac2772d67dd,F,34,Be Active,25
